year,life
2010,79.1
2010,79.15
2010,80.8
2010,77.3
2010,77.6
2010,78.1
2010,74.4
2010,77.75
2010,80.45
2010,79.5
2010,80.4
2010,79.0
2010,80.4
2010,75.65
2010,75.8
2010,73.05
2010,77.1
2010,77.0
2010,76.75
2010,74.45
2010,76.8
2010,73.25
2010,73.1
2010,73.5
2010,74.6
2010,75.9
2010,76.4
2010,76.15
2010,75.55
2010,74.6
2010,74.65
2010,73.25
2010,73.75
2010,74.75
2010,75.45
2010,75.9
2010,76.05
2010,73.8
2010,73.4
2010,74.4
2010,77.3
2010,73.8
2010,75.2
2010,77.75
2010,74.75
2010,76.75
2010,75.3
2010,73.6
2010,79.1
2010,77.85
2010,73.5
2010,76.25
2010,74.9
2010,79.6
2010,74.95
2010,75.35
2010,78.45
2010,73.05
2010,78.15
2010,75.9
2010,74.5
2010,74.85
2010,77.9
2010,73.7
2010,78.45
2010,74.3
2010,75.05
2010,75.5
2010,76.7
2010,73.5
2010,74.9
2010,76.55
2010,75.95
2010,73.1
2010,73.8
2010,77.1
2010,80.3
2010,75.05
2010,80.9
2010,74.8
2010,77.2
2010,77.2
2010,74.05
2010,75.9
2010,75.05
2010,75.9
2010,77.05
2010,80.15
2010,77.75
2010,78.75
2010,74.05
2010,72.85
2010,78.1
2010,76.25
2010,75.0
2010,77.0
2010,77.05
2010,74.45
2010,76.55
2010,76.2
2010,73.5
2010,72.8
2010,73.55
2010,75.0
2010,77.1
2010,75.1
2010,73.1
2010,74.55
2010,77.1
2010,76.4
2010,74.4
2010,76.7
2010,74.9
2010,77.25
2010,75.05
2010,75.5
2010,75.3
2010,73.2
2010,76.7
2010,74.1
2010,74.6
2010,74.1
2010,76.3
2010,74.9
2010,77.05
2010,74.6
2010,74.05
2010,76.1
2010,79.85
2010,75.95
2010,77.95
2010,73.7
2010,76.9
2010,74.2
2010,75.1
2010,73.8
2010,74.85
2010,76.2
2010,73.5
2010,77.55
2010,74.4
2010,73.5
2010,77.75
2010,75.05
2010,73.55
2010,74.6
2010,73.95
2010,75.2
2010,73.5
2010,75.05
2010,74.1
2010,74.4
2010,73.85
2010,75.9
2010,74.6
2010,74.4
2010,74.85
2010,75.0
2010,74.8
2010,77.55
2010,74.9
2010,75.0
2010,74.45
2010,73.75
2010,78.1
2010,73.75
2010,74.8
2010,75.75
2010,74.0
2010,74.05
2010,74.0
2010,74.65
2010,73.5
2010,74.9
2010,77.75
2010,76.75
2010,74.85
2010,74.4
2010,75.0
2010,75.8
2010,80.65
2010,79.9
2010,80.9
2010,79.9
2010,79.7
2010,80.7
2010,78.95
2010,80.65
2010,79.4
2010,77.6
2010,78.8
2010,76.85
2010,78.25
2010,81.45
2010,78.4
2010,78.7
2010,78.6
2010,78.7
2010,78.85
2010,77.4
2010,78.5
2010,78.8
2010,78.05
2010,78.85
2010,78.4
2010,78.4
2010,78.05
2010,78.8
2010,78.85
2010,78.4
2010,77.4
2010,78.4
2010,79.0
2010,77.15
2010,79.15
2010,80.35
2010,78.85
2010,78.4
2010,77.4
2010,79.5
2010,77.15
2010,77.7
2010,78.05
2010,78.05
2010,77.45
2010,78.05
2010,76.85
2010,79.5
2010,77.4
2010,79.4
2010,79.4
2010,78.65
2010,78.35
2010,74.3
2010,77.85
2010,79.15
2010,77.4
2010,78.7
2010,77.05
2010,78.1
2010,77.55
2010,79.75
2010,77.55
2010,76.75
2010,76.75
2010,79.3
2010,76.95
2010,78.4
2010,76.95
2010,78.45
2010,77.4
2010,78.9
2010,78.3
2010,81.5
2010,76.8
2010,77.5
2010,78.45
2010,78.0
2010,76.95
2010,75.15
2010,77.3
2010,75.8
2010,77.05
2010,78.05
2010,75.8
2010,79.45
2010,75.8
2010,79.2
2010,78.5
2010,76.95
2010,77.3
2010,78.45
2010,76.45
2010,78.25
2010,80.05
2010,76.65
2010,80.55
2010,77.3
2010,80.5
2010,76.5
2010,77.35
2010,80.7
2010,76.0
2010,78.25
2010,78.05
2010,77.5
2010,77.05
2010,77.95
2010,77.0
2010,75.3
2010,77.5
2010,77.4
2010,76.65
2010,78.3
2010,79.85
2010,79.35
2010,77.55
2010,79.2
2010,80.1
2010,76.75
2010,77.95
2010,78.65
2010,79.5
2010,77.15
2010,76.85
2010,78.65
2010,78.2
2010,74.75
2010,74.3
2010,78.7
2010,77.75
2010,76.75
2010,78.2
2010,74.75
2010,77.6
2010,77.4
2010,78.2
2010,78.8
2010,76.55
2010,77.5
2010,78.4
2010,78.1
2010,77.2
2010,75.55
2010,77.5
2010,77.55
2010,78.7
2010,77.15
2010,76.45
2010,78.3
2010,79.35
2010,76.25
2010,77.45
2010,79.85
2010,77.15
2010,78.05
2010,78.15
2010,76.9
2010,77.5
2010,76.0
2010,78.95
2010,78.6
2010,78.0
2010,76.7
2010,76.3
2010,76.9
2010,77.1
2010,76.1
2010,76.45
2010,78.2
2010,77.2
2010,77.15
2010,76.45
2010,78.6
2010,78.65
2010,74.8
2010,76.6
2010,76.7
2010,77.8
2010,76.5
2010,77.35
2010,75.5
2010,76.3
2010,81.2
2010,77.8
2010,77.25
2010,79.6
2010,76.15
2010,76.45
2010,77.7
2010,76.0
2010,77.05
2010,76.0
2010,75.55
2010,75.4
2010,78.4
2010,75.85
2010,77.95
2010,77.55
2010,76.2
2010,76.25
2010,75.95
2010,75.5
2010,75.85
2010,78.15
2010,76.45
2010,77.3
2010,79.4
2010,77.25
2010,76.9
2010,76.75
2010,76.85
2010,76.15
2010,76.1
2010,75.95
2010,77.1
2010,77.5
2010,77.35
2010,77.95
2010,78.25
2010,76.5
2010,77.75
2010,77.4
2010,77.5
2010,76.75
2010,73.85
2010,76.5
2010,78.25
2010,77.55
2010,74.5
2010,79.2
2010,75.6
2010,76.15
2010,78.75
2010,77.7
2010,77.8
2010,76.8
2010,75.8
2010,75.9
2010,77.3
2010,77.5
2010,78.75
2010,75.25
2010,75.95
2010,79.0
2010,77.85
2010,78.35
2010,78.95
2010,78.9
2010,78.55
2010,79.2
2010,77.6
2010,78.9
2010,79.75
2010,78.7
2010,77.8
2010,80.8
2010,78.85
2010,78.8
2010,79.85
2010,79.15
2010,79.05
2010,79.3
2010,80.55
2010,78.75
2010,78.95
2010,79.85
2010,77.95
2010,79.25
2010,79.65
2010,77.6
2010,78.5
2010,81.1
2010,78.4
2010,77.95
2010,80.65
2010,78.25
2010,80.95
2010,79.5
2010,78.75
2010,78.95
2010,79.45
2010,79.4
2010,78.0
2010,79.2
2010,79.6
2010,79.2
2010,79.7
2010,79.4
2010,78.7
2010,77.05
2010,79.2
2010,80.1
2010,79.35
2010,77.6
2010,79.95
2010,78.7
2010,78.45
2010,78.75
2010,80.9
2010,79.85
2010,79.95
2010,80.15
2010,77.25
2010,80.15
2010,79.25
2010,77.6
2010,79.25
2010,78.55
2010,78.75
2010,78.9
2010,77.4
2010,77.65
2010,80.1
2010,77.6
2010,78.4
2010,78.0
2010,78.75
2010,78.95
2010,79.25
2010,77.7
2010,78.75
2010,80.5
2010,79.35
2010,78.75
2010,77.3
2010,79.7
2010,78.55
2010,79.15
2010,78.3
2010,79.3
2010,80.75
2010,80.85
2010,79.6
2010,78.55
2010,78.55
2010,78.75
2010,76.65
2010,78.8
2010,79.25
2010,78.4
2010,77.15
2010,79.4
2010,81.15
2010,77.9
2010,79.4
2010,78.95
2010,78.15
2010,76.5
2010,78.55
2010,77.1
2010,78.15
2010,77.4
2010,76.9
2010,78.6
2010,77.55
2010,78.3
2010,75.25
2010,74.25
2010,78.3
2010,77.45
2010,77.95
2010,77.95
2010,78.55
2010,77.45
2010,76.0
2010,75.9
2010,78.3
2010,78.9
2010,77.1
2010,79.7
2010,77.65
2010,75.25
2010,78.65
2010,77.6
2010,78.1
2010,77.45
2010,77.0
2010,75.95
2010,78.8
2010,78.8
2010,78.05
2010,78.1
2010,78.45
2010,78.3
2010,78.45
2010,78.15
2010,79.3
2010,78.1
2010,79.25
2010,78.25
2010,78.2
2010,79.0
2010,81.2
2010,78.05
2010,78.15
2010,77.45
2010,76.4
2010,78.45
2010,78.1
2010,77.6
2010,76.5
2010,78.8
2010,78.25
2010,78.9
2010,78.95
2010,78.55
2010,77.45
2010,78.1
2010,77.85
2010,75.25
2010,78.3
2010,78.05
2010,78.6
2010,76.8
2010,79.25
2010,78.8
2010,77.85
2010,79.0
2010,77.85
2010,79.25
2010,78.8
2010,78.25
2010,77.45
2010,78.3
2010,77.45
2010,78.95
2010,77.65
2010,80.3
2010,79.0
2010,79.25
2010,77.6
2010,77.85
2010,78.45
2010,77.6
2010,76.8
2010,77.55
2010,78.8
2010,78.3
2010,79.0
2010,77.65
2010,78.45
2010,78.05
2010,76.55
2010,78.3
2010,78.8
2010,77.85
2010,78.45
2010,78.95
2010,78.45
2010,76.8
2010,76.8
2010,74.75
2010,75.7
2010,76.05
2010,74.45
2010,76.8
2010,75.3
2010,76.2
2010,74.1
2010,71.85
2010,77.95
2010,75.75
2010,75.0
2010,76.75
2010,74.3
2010,71.4
2010,76.05
2010,77.9
2010,75.65
2010,75.2
2010,76.75
2010,76.75
2010,75.3
2010,75.35
2010,74.2
2010,73.75
2010,74.95
2010,75.5
2010,71.4
2010,74.25
2010,75.85
2010,74.25
2010,76.6
2010,75.65
2010,74.55
2010,73.05
2010,78.05
2010,74.1
2010,71.4
2010,76.55
2010,75.15
2010,74.9
2010,76.55
2010,74.9
2010,75.15
2010,74.65
2010,75.35
2010,75.55
2010,76.05
2010,76.3
2010,71.5
2010,74.55
2010,76.0
2010,75.05
2010,75.15
2010,75.15
2010,74.8
2010,73.05
2010,76.65
2010,76.95
2010,72.55
2010,76.35
2010,73.3
2010,72.95
2010,76.0
2010,74.35
2010,74.55
2010,72.6
2010,71.4
2010,72.65
2010,74.35
2010,74.75
2010,75.45
2010,75.1
2010,75.85
2010,76.5
2010,73.7
2010,75.9
2010,75.45
2010,72.55
2010,75.4
2010,75.3
2010,73.9
2010,74.5
2010,76.95
2010,72.55
2010,75.6
2010,75.35
2010,74.45
2010,75.75
2010,73.7
2010,74.4
2010,76.6
2010,74.55
2010,76.0
2010,79.0
2010,75.35
2010,71.4
2010,74.3
2010,69.6
2010,71.25
2010,72.55
2010,75.2
2010,74.3
2010,73.95
2010,75.25
2010,75.3
2010,77.35
2010,78.0
2010,75.9
2010,76.8
2010,76.05
2010,75.1
2010,75.2
2010,75.15
2010,75.2
2010,77.25
2010,75.9
2010,76.45
2010,74.5
2010,73.15
2010,72.6
2010,78.0
2010,75.35
2010,73.1
2010,77.1
2010,77.1
2010,75.85
2010,73.75
2010,74.85
2010,73.05
2010,77.15
2010,74.15
2010,74.45
2010,73.2
2010,74.25
2010,73.2
2010,74.85
2010,73.3
2010,74.2
2010,76.0
2010,73.1
2010,74.1
2010,73.4
2010,73.55
2010,74.75
2010,74.4
2010,75.55
2010,74.3
2010,76.8
2010,74.25
2010,75.35
2010,76.7
2010,76.65
2010,75.9
2010,75.5
2010,72.6
2010,72.95
2010,74.95
2010,75.45
2010,74.85
2010,76.75
2010,76.5
2010,74.9
2010,73.05
2010,72.6
2010,75.1
2010,72.8
2010,76.55
2010,74.1
2010,76.0
2010,74.0
2010,72.95
2010,75.2
2010,75.1
2010,77.6
2010,73.8
2010,73.3
2010,74.75
2010,75.0
2010,75.85
2010,76.05
2010,72.95
2010,73.35
2010,76.85
2010,73.1
2010,76.85
2010,73.4
2010,78.7
2010,77.9
2010,78.3
2010,79.95
2010,78.2
2010,79.45
2010,77.5
2010,79.4
2010,79.45
2010,78.1
2010,77.8
2010,77.35
2010,79.45
2010,77.1
2010,78.5
2010,76.75
2010,79.65
2010,78.45
2010,76.95
2010,78.95
2010,78.35
2010,72.45
2010,78.75
2010,76.6
2010,79.2
2010,76.1
2010,77.9
2010,76.75
2010,80.2
2010,78.05
2010,79.0
2010,81.7
2010,78.0
2010,83.25
2010,77.3
2010,79.7
2010,76.05
2010,78.3
2010,79.4
2010,77.7
2010,76.4
2010,78.85
2010,80.1
2010,80.35
2010,79.8
2010,78.95
2010,81.0
2010,80.4
2010,80.1
2010,78.4
2010,80.05
2010,81.25
2010,80.35
2010,81.15
2010,79.15
2010,79.25
2010,79.55
2010,77.8
2010,76.7
2010,78.45
2010,78.85
2010,77.9
2010,79.4
2010,76.25
2010,78.3
2010,79.2
2010,77.55
2010,78.9
2010,77.45
2010,77.3
2010,75.7
2010,77.5
2010,78.9
2010,78.35
2010,78.75
2010,76.1
2010,80.55
2010,77.1
2010,79.15
2010,79.3
2010,79.25
2010,79.65
2010,75.8
2010,76.9
2010,77.3
2010,79.5
2010,77.1
2010,77.55
2010,77.75
2010,77.85
2010,78.45
2010,77.3
2010,77.5
2010,78.3
2010,78.35
2010,77.95
2010,77.75
2010,77.55
2010,79.6
2010,77.75
2010,77.9
2010,77.7
2010,81.85
2010,78.2
2010,79.8
2010,78.25
2010,78.25
2010,78.15
2010,78.85
2010,79.05
2010,78.3
2010,78.9
2010,79.6
2010,79.95
2010,77.6
2010,78.05
2010,77.7
2010,77.3
2010,77.25
2010,77.55
2010,79.5
2010,77.95
2010,77.05
2010,77.3
2010,77.9
2010,76.7
2010,78.25
2010,81.3
2010,77.3
2010,77.4
2010,77.2
2010,77.75
2010,78.45
2010,76.7
2010,76.7
2010,76.5
2010,76.95
2010,76.55
2010,80.45
2010,75.1
2010,77.55
2010,80.35
2010,80.1
2010,80.6
2010,78.65
2010,78.55
2010,79.5
2010,79.95
2010,80.55
2010,80.75
2010,78.35
2010,81.35
2010,78.85
2010,80.35
2010,79.8
2010,80.0
2010,78.8
2010,79.8
2010,79.5
2010,79.9
2010,81.35
2010,79.65
2010,80.65
2010,80.2
2010,80.45
2010,79.8
2010,79.85
2010,80.45
2010,80.6
2010,80.6
2010,79.65
2010,80.3
2010,79.5
2010,80.4
2010,78.35
2010,81.0
2010,79.95
2010,78.95
2010,79.95
2010,79.8
2010,78.95
2010,80.55
2010,79.6
2010,79.4
2010,78.8
2010,79.95
2010,80.15
2010,80.05
2010,79.95
2010,77.75
2010,79.7
2010,80.15
2010,79.75
2010,80.85
2010,80.4
2010,78.65
2010,81.55
2010,80.45
2010,78.8
2010,78.55
2010,79.6
2010,78.55
2010,80.5
2010,79.8
2010,78.55
2010,79.85
2010,78.65
2010,80.55
2010,79.75
2010,79.75
2010,81.4
2010,80.35
2010,80.0
2010,78.7
2010,81.9
2010,80.8
2010,80.5
2010,80.35
2010,80.3
2010,79.95
2010,80.9
2010,79.65
2010,81.15
2010,81.2
2010,79.5
2010,80.45
2010,79.7
2010,80.2
2010,79.85
2010,74.45
2010,73.75
2010,74.1
2010,73.3
2010,72.6
2010,74.25
2010,69.65
2010,73.7
2010,74.65
2010,74.5
2010,73.5
2010,72.8
2010,74.3
2010,74.75
2010,70.75
2010,73.25
2010,74.25
2010,76.9
2010,74.0
2010,73.75
2010,74.0
2010,73.9
2010,74.0
2010,76.4
2010,75.35
2010,75.25
2010,71.25
2010,71.85
2010,74.5
2010,74.25
2010,74.9
2010,74.75
2010,72.8
2010,72.85
2010,75.2
2010,74.05
2010,76.25
2010,77.6
2010,74.85
2010,72.85
2010,73.0
2010,74.15
2010,71.95
2010,74.4
2010,76.0
2010,74.55
2010,72.15
2010,73.35
2010,75.35
2010,74.65
2010,73.1
2010,74.35
2010,74.05
2010,76.7
2010,72.3
2010,74.25
2010,73.9
2010,71.9
2010,76.45
2010,74.75
2010,70.05
2010,77.3
2010,72.85
2010,71.85
2010,73.75
2010,74.7
2010,74.0
2010,70.4
2010,72.95
2010,74.5
2010,74.25
2010,74.3
2010,70.05
2010,75.9
2010,73.2
2010,74.05
2010,70.6
2010,73.95
2010,73.5
2010,73.3
2010,74.3
2010,72.95
2010,74.5
2010,77.1
2010,77.6
2010,78.4
2010,78.2
2010,76.45
2010,76.2
2010,76.85
2010,77.65
2010,76.4
2010,74.6
2010,79.1
2010,76.2
2010,73.6
2010,77.3
2010,77.2
2010,78.45
2010,77.9
2010,77.3
2010,74.05
2010,77.45
2010,76.85
2010,78.0
2010,79.1
2010,77.15
2010,78.45
2010,77.0
2010,78.2
2010,77.15
2010,75.65
2010,75.95
2010,76.15
2010,77.65
2010,78.4
2010,75.35
2010,76.85
2010,72.2
2010,76.5
2010,77.0
2010,77.65
2010,77.25
2010,77.0
2010,77.65
2010,76.05
2010,76.7
2010,78.2
2010,78.0
2010,75.75
2010,74.05
2010,76.4
2010,76.25
2010,76.1
2010,77.8
2010,77.2
2010,76.15
2010,77.25
2010,76.4
2010,77.15
2010,76.75
2010,76.6
2010,76.6
2010,77.2
2010,74.6
2010,78.05
2010,77.05
2010,74.9
2010,77.6
2010,76.3
2010,72.35
2010,77.15
2010,78.6
2010,77.0
2010,76.35
2010,72.35
2010,76.6
2010,78.2
2010,76.05
2010,78.05
2010,76.85
2010,71.95
2010,77.2
2010,77.15
2010,76.7
2010,76.55
2010,79.8
2010,75.95
2010,76.65
2010,77.6
2010,78.6
2010,76.4
2010,76.25
2010,74.05
2010,73.6
2010,77.2
2010,77.6
2010,77.15
2010,74.95
2010,76.05
2010,77.2
2010,79.85
2010,76.7
2010,75.3
2010,78.1
2010,78.65
2010,73.35
2010,75.15
2010,78.8
2010,77.0
2010,78.25
2010,76.4
2010,76.1
2010,78.15
2010,73.9
2010,75.15
2010,76.65
2010,77.65
2010,75.7
2010,78.35
2010,78.05
2010,77.35
2010,76.25
2010,78.7
2010,77.35
2010,77.95
2010,78.3
2010,76.25
2010,77.95
2010,75.55
2010,78.1
2010,78.05
2010,78.95
2010,78.25
2010,79.05
2010,80.45
2010,78.95
2010,76.25
2010,78.1
2010,79.05
2010,78.3
2010,78.7
2010,78.3
2010,77.7
2010,78.3
2010,78.3
2010,77.7
2010,76.8
2010,78.95
2010,78.7
2010,79.05
2010,79.05
2010,78.1
2010,80.45
2010,78.05
2010,78.25
2010,76.25
2010,77.95
2010,79.05
2010,78.95
2010,79.3
2010,78.1
2010,75.55
2010,78.05
2010,77.7
2010,75.55
2010,76.8
2010,78.1
2010,78.1
2010,76.25
2010,78.3
2010,78.05
2010,78.95
2010,78.1
2010,78.95
2010,78.05
2010,79.15
2010,79.05
2010,79.65
2010,78.5
2010,78.75
2010,79.55
2010,78.7
2010,79.35
2010,79.3
2010,79.55
2010,79.1
2010,77.05
2010,79.3
2010,78.05
2010,80.75
2010,79.05
2010,79.55
2010,78.75
2010,79.15
2010,79.3
2010,80.45
2010,79.55
2010,77.5
2010,79.35
2010,78.6
2010,79.05
2010,77.5
2010,78.5
2010,78.7
2010,79.05
2010,79.15
2010,79.65
2010,78.65
2010,79.65
2010,78.25
2010,78.5
2010,79.15
2010,78.6
2010,78.5
2010,79.15
2010,78.5
2010,80.2
2010,79.65
2010,79.05
2010,78.65
2010,79.3
2010,78.5
2010,79.15
2010,79.15
2010,78.0
2010,79.65
2010,78.5
2010,79.3
2010,78.75
2010,79.65
2010,80.35
2010,79.05
2010,78.5
2010,79.55
2010,78.55
2010,78.5
2010,78.7
2010,77.7
2010,78.7
2010,78.0
2010,79.05
2010,78.3
2010,78.0
2010,79.05
2010,78.6
2010,79.65
2010,79.9
2010,80.2
2010,78.65
2010,78.0
2010,79.3
2010,79.1
2010,79.95
2010,78.85
2010,77.7
2010,78.8
2010,77.7
2010,79.15
2010,79.35
2010,80.45
2010,79.15
2010,79.55
2010,77.05
2010,79.15
2010,79.6
2010,80.75
2010,79.05
2010,79.15
2010,79.1
2010,77.9
2010,76.45
2010,76.8
2010,78.05
2010,79.75
2010,78.05
2010,73.9
2010,77.2
2010,77.05
2010,77.2
2010,78.05
2010,77.0
2010,73.9
2010,73.9
2010,77.05
2010,77.0
2010,77.7
2010,77.2
2010,79.9
2010,78.7
2010,80.05
2010,79.45
2010,77.75
2010,80.5
2010,80.2
2010,80.0
2010,80.45
2010,78.9
2010,78.75
2010,79.75
2010,77.3
2010,82.4
2010,79.4
2010,77.65
2010,77.9
2010,76.75
2010,77.9
2010,78.2
2010,79.7
2010,81.35
2010,79.2
2010,80.7
2010,79.85
2010,81.8
2010,78.95
2010,79.75
2010,76.4
2010,82.0
2010,79.0
2010,80.1
2010,79.7
2010,77.9
2010,78.6
2010,76.55
2010,76.1
2010,76.15
2010,78.45
2010,77.25
2010,75.95
2010,78.65
2010,76.25
2010,77.85
2010,75.95
2010,78.45
2010,76.65
2010,75.55
2010,79.7
2010,82.35
2010,76.65
2010,74.85
2010,79.3
2010,77.55
2010,75.95
2010,74.95
2010,76.8
2010,76.75
2010,76.25
2010,79.4
2010,80.1
2010,76.55
2010,76.55
2010,79.3
2010,77.35
2010,78.45
2010,77.1
2010,79.9
2010,79.45
2010,78.7
2010,78.1
2010,78.55
2010,77.0
2010,79.35
2010,78.1
2010,77.85
2010,78.15
2010,78.9
2010,78.6
2010,78.3
2010,78.5
2010,79.85
2010,78.0
2010,79.2
2010,78.4
2010,78.35
2010,78.35
2010,77.85
2010,79.2
2010,79.2
2010,77.8
2010,79.85
2010,78.85
2010,79.55
2010,79.55
2010,79.6
2010,77.95
2010,81.6
2010,81.7
2010,77.55
2010,78.5
2010,79.35
2010,79.35
2010,79.3
2010,78.25
2010,77.95
2010,79.05
2010,80.55
2010,81.4
2010,78.2
2010,79.45
2010,81.5
2010,80.55
2010,79.25
2010,79.6
2010,77.75
2010,78.75
2010,77.55
2010,78.2
2010,80.15
2010,77.05
2010,79.9
2010,80.5
2010,79.15
2010,79.8
2010,78.8
2010,78.7
2010,81.95
2010,78.5
2010,78.8
2010,77.3
2010,77.4
2010,76.55
2010,77.25
2010,74.25
2010,77.25
2010,76.95
2010,75.9
2010,74.5
2010,73.75
2010,77.5
2010,78.1
2010,75.6
2010,77.4
2010,75.4
2010,76.45
2010,76.95
2010,76.0
2010,75.95
2010,79.8
2010,77.15
2010,77.25
2010,77.15
2010,74.75
2010,72.65
2010,77.45
2010,75.7
2010,76.8
2010,78.75
2010,76.6
2010,78.35
2010,76.6
2010,77.8
2010,74.45
2010,77.95
2010,76.85
2010,75.0
2010,76.45
2010,74.65
2010,76.5
2010,75.75
2010,78.3
2010,74.1
2010,75.95
2010,77.75
2010,78.8
2010,74.75
2010,76.35
2010,75.2
2010,77.1
2010,77.75
2010,77.1
2010,76.6
2010,76.2
2010,74.35
2010,76.6
2010,78.55
2010,77.35
2010,74.55
2010,76.8
2010,79.2
2010,76.0
2010,76.95
2010,78.95
2010,75.65
2010,79.0
2010,74.9
2010,77.45
2010,80.15
2010,75.9
2010,76.4
2010,77.55
2010,77.25
2010,75.55
2010,76.95
2010,77.85
2010,76.5
2010,73.45
2010,73.55
2010,75.35
2010,75.9
2010,75.5
2010,74.65
2010,74.15
2010,76.2
2010,76.3
2010,75.6
2010,74.65
2010,79.85
2010,75.2
2010,78.65
2010,74.2
2010,80.55
2010,75.65
2010,75.2
2010,79.6
2010,75.35
2010,76.0
2010,75.65
2010,76.65
2010,76.8
2010,79.35
2010,80.1
2010,79.3
2010,79.05
2010,79.75
2010,76.8
2010,80.1
2010,78.95
2010,80.35
2010,79.75
2010,79.4
2010,80.05
2010,78.95
2010,79.75
2010,79.05
2010,77.55
2010,79.05
2010,79.75
2010,79.5
2010,80.1
2010,79.05
2010,80.1
2010,79.35
2010,80.05
2010,79.35
2010,76.8
2010,79.35
2010,79.75
2010,79.65
2010,79.65
2010,77.55
2010,78.5
2010,79.05
2010,80.35
2010,79.4
2010,79.05
2010,79.4
2010,79.3
2010,76.8
2010,80.5
2010,76.8
2010,80.05
2010,79.05
2010,77.55
2010,80.1
2010,80.1
2010,79.05
2010,79.35
2010,79.4
2010,79.5
2010,79.4
2010,78.5
2010,79.05
2010,78.95
2010,77.35
2010,74.45
2010,77.05
2010,77.7
2010,75.9
2010,75.85
2010,77.95
2010,76.45
2010,75.65
2010,77.55
2010,77.95
2010,76.6
2010,75.4
2010,77.5
2010,76.15
2010,77.15
2010,77.35
2010,77.05
2010,77.35
2010,78.45
2010,77.7
2010,81.05
2010,77.5
2010,78.4
2010,75.15
2010,76.95
2010,78.25
2010,75.55
2010,81.05
2010,79.1
2010,75.8
2010,76.9
2010,78.75
2010,75.95
2010,75.55
2010,78.65
2010,74.95
2010,76.8
2010,77.6
2010,77.35
2010,73.95
2010,74.8
2010,77.0
2010,78.5
2010,75.2
2010,77.6
2010,76.7
2010,78.2
2010,76.75
2010,77.0
2010,76.4
2010,76.7
2010,80.1
2010,75.4
2010,78.95
2010,78.3
2010,78.45
2010,76.3
2010,76.9
2010,77.1
2010,76.05
2010,78.45
2010,78.85
2010,77.25
2010,76.45
2010,76.3
2010,74.8
2010,78.25
2010,77.2
2010,79.1
2010,77.15
2010,75.4
2010,76.75
2010,73.7
2010,77.95
2010,78.15
2010,78.05
2010,77.6
2010,76.75
2010,78.15
2010,78.2
2010,78.55
2010,75.4
2010,79.1
2010,77.45
2010,78.1
2010,78.4
2010,79.0
2010,78.3
2010,75.6
2010,74.55
2010,77.5
2010,74.7
2010,77.15
2010,73.5
2010,76.6
2010,75.75
2010,73.9
2010,77.95
2010,72.95
2010,75.7
2010,74.7
2010,77.15
2010,77.9
2010,73.15
2010,75.2
2010,74.4
2010,74.85
2010,73.9
2010,75.45
2010,76.75
2010,75.45
2010,77.15
2010,75.3
2010,73.15
2010,76.15
2010,77.05
2010,74.45
2010,73.5
2010,77.15
2010,75.9
2010,73.65
2010,75.45
2010,74.4
2010,73.15
2010,75.15
2010,76.6
2010,74.45
2010,75.9
2010,73.45
2010,75.7
2010,77.45
2010,76.05
2010,77.5
2010,76.05
2010,75.25
2010,76.5
2010,72.3
2010,74.3
2010,73.15
2010,72.85
2010,77.05
2010,74.85
2010,73.65
2010,75.7
2010,73.9
2010,76.4
2010,73.4
2010,74.8
2010,77.35
2010,74.1
2010,73.4
2010,74.6
2010,72.3
2010,75.45
2010,77.45
2010,72.4
2010,73.7
2010,74.6
2010,77.15
2010,74.4
2010,76.25
2010,76.7
2010,77.1
2010,73.9
2010,77.5
2010,75.6
2010,79.1
2010,78.55
2010,81.2
2010,80.05
2010,78.3
2010,78.2
2010,76.45
2010,78.65
2010,77.45
2010,80.1
2010,77.35
2010,78.0
2010,78.75
2010,78.75
2010,79.35
2010,78.6
2010,77.9
2010,77.3
2010,76.6
2010,76.6
2010,79.3
2010,77.35
2010,77.7
2010,77.1
2010,78.4
2010,77.45
2010,78.9
2010,79.6
2010,78.0
2010,78.75
2010,77.45
2010,78.3
2010,78.55
2010,78.0
2010,81.4
2010,77.45
2010,79.8
2010,78.2
2010,78.95
2010,77.95
2010,77.75
2010,77.65
2010,78.55
2010,79.1
2010,77.2
2010,77.45
2010,79.75
2010,79.2
2010,77.05
2010,78.2
2010,77.05
2010,80.45
2010,80.8
2010,77.65
2010,77.45
2010,77.7
2010,77.95
2010,77.35
2010,80.05
2010,77.8
2010,77.75
2010,78.35
2010,77.9
2010,75.35
2010,78.35
2010,78.95
2010,77.55
2010,76.3
2010,78.55
2010,78.15
2010,76.9
2010,77.9
2010,77.25
2010,79.95
2010,77.4
2010,79.05
2010,79.3
2010,77.15
2010,77.9
2010,77.4
2010,77.35
2010,77.6
2010,78.7
2010,80.2
2010,78.9
2010,79.55
2010,77.7
2010,77.3
2010,74.95
2010,80.0
2010,78.2
2010,77.1
2010,78.6
2010,78.4
2010,76.8
2010,78.25
2010,78.2
2010,79.9
2010,77.1
2010,77.8
2010,77.5
2010,78.55
2010,78.6
2010,76.8
2010,79.1
2010,79.05
2010,80.15
2010,78.45
2010,80.5
2010,78.75
2010,80.0
2010,76.45
2010,76.85
2010,77.2
2010,73.15
2010,76.05
2010,73.15
2010,73.6
2010,81.35
2010,77.35
2010,75.25
2010,77.65
2010,74.6
2010,73.9
2010,73.8
2010,74.8
2010,72.45
2010,73.05
2010,72.65
2010,77.85
2010,77.1
